anandi,2014-04-12 10:00:00,2014-04-13 19:00:00,15,5,5,5,5,3,0,2,3,2,1,0,1,282,6,9
anandi,2014-04-12 11:00:00,2014-04-13 19:00:00,15,6,3,6,1,1,0,0,1,0,1,0,2,75,2,13
anandi,2014-04-12 12:00:00,2014-04-13 19:00:00,6,3,0,3,1,5,0,0,1,3,0,2,3,41,3,3
anandi,2014-04-12 13:00:00,2014-04-13 19:00:00,6,4,0,2,1,4,0,0,1,4,0,0,0,16,1,5
anandi,2014-04-12 14:00:00,2014-04-13 19:00:00,6,3,0,3,0,2,0,0,0,1,0,1,5,8,1,5
anandi,2014-04-12 15:00:00,2014-04-13 19:00:00,10,2,1,7,4,4,1,0,3,1,1,2,0,38,3,7
anandi,2014-04-12 16:00:00,2014-04-13 19:00:00,20,8,1,11,4,12,2,0,2,4,1,7,9,118,0,20
anandi,2014-04-12 17:00:00,2014-04-13 19:00:00,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
anandi,2014-04-12 18:00:00,2014-04-13 19:00:00,5,1,1,3,1,2,0,0,1,0,1,1,0,676,2,3
anandi,2014-04-12 19:00:00,2014-04-13 19:00:00,4,1,0,3,1,1,0,0,1,1,0,0,0,653,0,4
anandi,2014-04-12 20:00:00,2014-04-13 19:00:00,14,4,2,8,10,3,3,2,5,0,0,3,1,1090,2,12
anandi,2014-04-12 21:00:00,2014-04-13 19:00:00,8,2,2,4,1,5,0,0,1,1,2,2,14,2391,6,2
anandi,2014-04-12 22:00:00,2014-04-13 19:00:00,7,1,3,3,1,5,1,0,0,0,2,3,2,84,4,3
anandi,2014-04-12 23:00:00,2014-04-13 19:00:00,5,5,0,0,0,4,0,0,0,4,0,0,0,5,4,1
anandi,2014-04-13 00:00:00,2014-04-13 19:00:00,2,1,1,0,0,2,0,0,0,1,1,0,1,0,2,0
anandi,2014-04-13 01:00:00,2014-04-13 19:00:00,5,1,3,1,2,3,0,1,1,1,2,0,5,0,4,1
anandi,2014-04-13 02:00:00,2014-04-13 19:00:00,4,0,4,0,1,3,0,1,0,0,3,0,0,0,4,0
anandi,2014-04-13 03:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
anandi,2014-04-13 04:00:00,2014-04-13 19:00:00,3,1,1,1,0,0,0,0,0,0,0,0,15,0,3,0
anandi,2014-04-13 05:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
anandi,2014-04-13 06:00:00,2014-04-13 19:00:00,3,0,0,3,2,0,0,0,2,0,0,0,0,15,2,1
anandi,2014-04-13 07:00:00,2014-04-13 19:00:00,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0
anandi,2014-04-13 08:00:00,2014-04-13 19:00:00,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0
anandi,2014-04-13 09:00:00,2014-04-13 19:00:00,4,2,0,2,0,3,0,0,0,2,0,1,0,0,0,4
anandi,2014-04-13 10:00:00,2014-04-13 19:00:00,9,1,4,4,2,6,0,0,2,0,4,2,1,314,2,7
anandi,2014-04-13 11:00:00,2014-04-13 19:00:00,10,0,0,10,6,0,0,0,6,0,0,0,3,5,9,1
anandi,2014-04-13 12:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,196,0,1
anandi,2014-04-13 13:00:00,2014-04-13 19:00:00,2,1,0,1,0,2,0,0,0,1,0,1,0,0,0,2
anandi,2014-04-13 14:00:00,2014-04-13 19:00:00,6,4,1,1,1,5,1,0,0,3,1,1,6,0,4,2
anandi,2014-04-13 15:00:00,2014-04-13 19:00:00,2,0,0,2,2,0,0,0,2,0,0,0,0,13,0,2
babitaji,2014-04-08 08:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
bhide,2014-04-09 00:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
bittu,2014-04-05 23:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,3,1,1,0
bittu,2014-04-06 00:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
bittu,2014-04-06 01:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
bittu,2014-04-06 13:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
bittu,2014-04-06 22:00:00,2014-04-13 19:00:00,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0
bittu,2014-04-06 23:00:00,2014-04-13 19:00:00,25,22,0,3,5,8,4,0,1,7,0,1,26,640,14,11
bittu,2014-04-07 00:00:00,2014-04-13 19:00:00,7,3,0,4,3,1,1,0,2,1,0,0,0,89,2,5
bittu,2014-04-07 01:00:00,2014-04-13 19:00:00,1,1,0,0,0,1,0,0,0,1,0,0,0,29,0,1
bittu,2014-04-07 02:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0
bittu,2014-04-07 03:00:00,2014-04-13 19:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bittu,2014-04-07 07:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,29,1,0
bittu,2014-04-07 12:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
bittu,2014-04-07 14:00:00,2014-04-13 19:00:00,2,2,0,0,1,1,1,0,0,1,0,0,6,4,1,1
bittu,2014-04-07 21:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
bittu,2014-04-08 00:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
bittu,2014-04-08 16:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bittu,2014-04-08 21:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
bittu,2014-04-08 22:00:00,2014-04-13 19:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bittu,2014-04-11 11:00:00,2014-04-13 19:00:00,2,1,0,1,1,0,1,0,0,0,0,0,6,3,1,1
bittu,2014-04-11 13:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
bittu,2014-04-11 22:00:00,2014-04-13 19:00:00,6,5,0,1,2,0,1,0,1,0,0,0,0,350,4,2
bittu,2014-04-11 23:00:00,2014-04-13 19:00:00,3,2,0,1,1,0,1,0,0,0,0,0,0,138,2,1
bittu,2014-04-12 00:00:00,2014-04-13 19:00:00,1,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1
bittu,2014-04-12 01:00:00,2014-04-13 19:00:00,4,3,0,1,1,0,1,0,0,0,0,0,0,138,1,3
bittu,2014-04-12 02:00:00,2014-04-13 19:00:00,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1
bittu,2014-04-12 03:00:00,2014-04-13 19:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
bittu,2014-04-12 04:00:00,2014-04-13 19:00:00,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2
bittu,2014-04-12 05:00:00,2014-04-13 19:00:00,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,4
bittu,2014-04-12 07:00:00,2014-04-13 19:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bittu,2014-04-12 09:00:00,2014-04-13 19:00:00,1,1,0,0,1,0,1,0,0,0,0,0,0,69,1,0
bittu,2014-04-12 10:00:00,2014-04-13 19:00:00,4,3,0,1,0,1,0,0,0,1,0,0,8,71,1,3
